,Index,0
1498,T30235839,0
1499,T30235840,1
1500,T30235841,1
1501,T30235842,1
1502,T30235843,1
1503,T30235844,1
1504,T30235845,1
1505,T30235846,1
1506,T30235847,1
1507,T30235848,0
1508,T30235849,1
1509,T30235850,1
1510,T30235851,0
1511,T30235852,1
1512,T30235853,1
1513,T30235854,1
1514,T30235855,1
1515,T30235856,1
1516,T30235857,1
1517,T30235858,1
1518,T30235859,1
1519,T30235860,1
1520,T30235861,1
1521,T30235862,0
1522,T30235863,1
1523,T30235864,1
1524,T30235865,0
1525,T30235866,1
1526,T30235867,0
1527,T30235868,1
1528,T30235869,0
1529,T30235870,1
1530,T30235871,1
1531,T30235872,1
1532,T30235873,1
1533,T30235874,1
1534,T30235875,0
1535,T30235876,0
1536,T30235877,1
1537,T30235878,1
1538,T30235879,1
1539,T30235880,0
1540,T30235881,0
1541,T30235882,1
1542,T30235883,1
1543,T30235884,1
1544,T30235885,1
1545,T30235886,1
1546,T30235887,0
1547,T30235888,1
1548,T30235889,1
1549,T30235890,1
1550,T30235891,1
1551,T30235892,1
1552,T30235893,1
1553,T30235894,1
1554,T30235895,1
1555,T30235896,1
1556,T30235897,1
1557,T30235898,1
1558,T30235899,1
1559,T30235900,1
1560,T30235901,1
1561,T30235902,0
1562,T30235903,1
1563,T30235904,1
1564,T30235905,0
1565,T30235906,0
1566,T30235907,1
1567,T30235908,1
1568,T30235909,1
1569,T30235910,1
1570,T30235911,1
1571,T30235912,0
1572,T30235913,1
1573,T30235914,1
1574,T30235915,0
1575,T30235916,1
1576,T30235917,1
1577,T30235918,0
1578,T30235919,0
1579,T30235920,1
1580,T30235921,1
1581,T30235922,1
1582,T30235923,0
1583,T30235924,1
1584,T30235925,1
1585,T30235926,1
1586,T30235927,1
1587,T30235928,1
1588,T30235929,0
1589,T30235930,1
1590,T30235931,1
1591,T30235932,1
1592,T30235933,1
1593,T30235934,1
1594,T30235935,1
1595,T30235936,1
1596,T30235937,1
1597,T30235938,1
1598,T30235939,0
1599,T30235940,1
1600,T30235941,0
1601,T30235942,0
1602,T30235943,1
1603,T30235944,1
1604,T30235945,1
1605,T30235946,1
1606,T30235947,1
1607,T30235948,1
1608,T30235949,1
1609,T30235950,1
1610,T30235951,0
1611,T30235952,1
1612,T30235953,1
1613,T30235954,1
1614,T30235955,1
1615,T30235956,1
1616,T30235957,1
1617,T30235958,1
1618,T30235959,1
1619,T30235960,1
1620,T30235961,1
1621,T30235962,1
1622,T30235963,0
1623,T30235964,1
1624,T30235965,1
1625,T30235966,1
1626,T30235967,0
1627,T30235968,1
1628,T30235969,1
1629,T30235970,1
1630,T30235971,1
1631,T30235972,1
1632,T30235973,0
1633,T30235974,1
1634,T30235975,1
1635,T30235976,0
1636,T30235977,1
1637,T30235978,1
1638,T30235979,1
1639,T30235980,1
1640,T30235981,1
1641,T30235982,1
1642,T30235983,1
1643,T30235984,0
1644,T30235985,1
1645,T30235986,0
1646,T30235987,1
1647,T30235988,0
1648,T30235989,1
1649,T30235990,1
1650,T30235991,1
1651,T30235992,1
1652,T30235993,1
1653,T30235994,0
1654,T30235995,1
1655,T30235996,1
1656,T30235997,1
1657,T30235998,1
1658,T30235999,1
1659,T30236000,1
1660,T30236001,0
1661,T30236002,0
1662,T30236003,0
1663,T30236004,1
1664,T30236005,1
1665,T30236006,1
1666,T30236007,0
1667,T30236008,1
1668,T30236009,1
1669,T30236010,1
1670,T30236011,1
1671,T30236012,1
1672,T30236013,1
1673,T30236014,0
1674,T30236015,1
1675,T30236016,1
1676,T30236017,1
1677,T30236018,1
1678,T30236019,1
1679,T30236020,1
1680,T30236021,1
1681,T30236022,1
1682,T30236023,0
1683,T30236024,0
1684,T30236025,0
1685,T30236026,0
1686,T30236027,1
1687,T30236028,1
1688,T30236029,1
1689,T30236030,1
1690,T30236031,1
1691,T30236032,0
1692,T30236033,1
1693,T30236034,0
1694,T30236035,0
1695,T30236036,0
1696,T30236037,0
1697,T30236038,1
1698,T30236039,1
1699,T30236040,0
1700,T30236041,1
1701,T30236042,1
1702,T30236043,0
1703,T30236044,1
1704,T30236045,1
1705,T30236046,1
1706,T30236047,1
1707,T30236048,1
1708,T30236049,0
1709,T30236050,1
1710,T30236051,1
1711,T30236052,1
1712,T30236053,1
1713,T30236054,1
1714,T30236055,0
1715,T30236056,1
1716,T30236057,1
1717,T30236058,1
1718,T30236059,0
1719,T30236060,1
1720,T30236061,1
1721,T30236062,1
1722,T30236063,1
1723,T30236064,0
1724,T30236065,1
1725,T30236066,1
1726,T30236067,0
1727,T30236068,1
1728,T30236069,1
1729,T30236070,1
1730,T30236071,0
1731,T30236072,1
1732,T30236073,1
1733,T30236074,1
1734,T30236075,0
1735,T30236076,1
1736,T30236077,1
1737,T30236078,1
1738,T30236079,1
1739,T30236080,1
1740,T30236081,0
1741,T30236082,1
1742,T30236083,0
1743,T30236084,1
1744,T30236085,0
1745,T30236086,1
1746,T30236087,1
1747,T30236088,1
1748,T30236089,1
1749,T30236090,1
1750,T30236091,1
1751,T30236092,1
1752,T30236093,1
1753,T30236094,0
1754,T30236095,1
1755,T30236096,0
1756,T30236097,0
1757,T30236098,1
1758,T30236099,1
1759,T30236100,1
1760,T30236101,1
1761,T30236102,0
1762,T30236103,0
1763,T30236104,1
1764,T30236105,0
1765,T30236106,1
1766,T30236107,1
1767,T30236108,0
1768,T30236109,0
1769,T30236110,0
1770,T30236111,1
1771,T30236112,1
1772,T30236113,0
1773,T30236114,1
1774,T30236115,1
1775,T30236116,0
1776,T30236117,1
1777,T30236118,1
1778,T30236119,0
1779,T30236120,1
1780,T30236121,0
1781,T30236122,1
1782,T30236123,1
1783,T30236124,1
1784,T30236125,1
1785,T30236126,0
1786,T30236127,0
1787,T30236128,1
1788,T30236129,1
1789,T30236130,1
1790,T30236131,1
1791,T30236132,1
1792,T30236133,0
1793,T30236134,1
1794,T30236135,0
1795,T30236136,1
1796,T30236137,1
1797,T30236138,1
1798,T30236139,1
1799,T30236140,1
1800,T30236141,1
1801,T30236142,0
1802,T30236143,1
1803,T30236144,1
1804,T30236145,1
1805,T30236146,1
1806,T30236147,1
1807,T30236148,1
1808,T30236149,1
1809,T30236150,0
1810,T30236151,1
1811,T30236152,1
1812,T30236153,1
1813,T30236154,0
1814,T30236155,1
1815,T30236156,1
1816,T30236157,0
1817,T30236158,1
1818,T30236159,0
1819,T30236160,1
1820,T30236161,1
1821,T30236162,1
1822,T30236163,1
1823,T30236164,1
1824,T30236165,1
1825,T30236166,1
1826,T30236167,1
1827,T30236168,0
1828,T30236169,1
1829,T30236170,1
1830,T30236171,1
1831,T30236172,1
1832,T30236173,1
1833,T30236174,1
1834,T30236175,0
1835,T30236176,1
1836,T30236177,1
1837,T30236178,1
1838,T30236179,1
1839,T30236180,1
1840,T30236181,1
1841,T30236182,1
1842,T30236183,1
1843,T30236184,1
1844,T30236185,0
1845,T30236186,1
1846,T30236187,0
1847,T30236188,0
1848,T30236189,0
1849,T30236190,0
1850,T30236191,1
1851,T30236192,1
1852,T30236193,1
1853,T30236194,1
1854,T30236195,1
1855,T30236196,1
1856,T30236197,1
1857,T30236198,1
1858,T30236199,1
1859,T30236200,0
1860,T30236201,1
1861,T30236202,1
1862,T30236203,1
1863,T30236204,1
1864,T30236205,1
1865,T30236206,0
1866,T30236207,1
1867,T30236208,1
1868,T30236209,1
1869,T30236210,1
1870,T30236211,1
1871,T30236212,1
1872,T30236213,1
1873,T30236214,0
1874,T30236215,1
1875,T30236216,0
1876,T30236217,1
1877,T30236218,0
1878,T30236219,0
1879,T30236220,1
1880,T30236221,1
1881,T30236222,1
1882,T30236223,1
1883,T30236224,0
1884,T30236225,1
1885,T30236226,1
1886,T30236227,1
1887,T30236228,1
1888,T30236229,1
1889,T30236230,1
1890,T30236231,1
1891,T30236232,0
1892,T30236233,1
1893,T30236234,1
1894,T30236235,1
1895,T30236236,1
1896,T30236237,1
1897,T30236238,1
1898,T30236239,0
1899,T30236240,0
1900,T30236241,1
1901,T30236242,1
1902,T30236243,0
1903,T30236244,1
1904,T30236245,1
1905,T30236246,1
1906,T30236247,0
1907,T30236248,1
1908,T30236249,1
1909,T30236250,1
1910,T30236251,1
1911,T30236252,1
1912,T30236253,1
1913,T30236254,0
1914,T30236255,0
1915,T30236256,0
1916,T30236257,0
1917,T30236258,1
1918,T30236259,1
1919,T30236260,1
1920,T30236261,0
1921,T30236262,1
1922,T30236263,0
1923,T30236264,0
1924,T30236265,0
1925,T30236266,1
1926,T30236267,1
1927,T30236268,1
1928,T30236269,1
1929,T30236270,1
1930,T30236271,0
1931,T30236272,0
1932,T30236273,1
1933,T30236274,1
1934,T30236275,1
1935,T30236276,1
1936,T30236277,1
1937,T30236278,0
1938,T30236279,0
1939,T30236280,0
1940,T30236281,1
1941,T30236282,1
1942,T30236283,0
1943,T30236284,1
1944,T30236285,0
1945,T30236286,1
1946,T30236287,1
1947,T30236288,0
1948,T30236289,1
1949,T30236290,1
1950,T30236291,1
1951,T30236292,1
1952,T30236293,1
1953,T30236294,1
1954,T30236295,1
1955,T30236296,1
1956,T30236297,1
1957,T30236298,1
1958,T30236299,1
1959,T30236300,1
1960,T30236301,1
1961,T30236302,1
1962,T30236303,1
1963,T30236304,1
1964,T30236305,0
1965,T30236306,1
1966,T30236307,1
1967,T30236308,0
1968,T30236309,1
1969,T30236310,1
1970,T30236311,0
1971,T30236312,1
1972,T30236313,1
1973,T30236314,1
1974,T30236315,0
1975,T30236316,0
1976,T30236317,1
1977,T30236318,0
1978,T30236319,0
1979,T30236320,1
1980,T30236321,1
1981,T30236322,0
1982,T30236323,0
1983,T30236324,1
1984,T30236325,0
1985,T30236326,0
1986,T30236327,0
1987,T30236328,0
1988,T30236329,0
1989,T30236330,1
1990,T30236331,1
1991,T30236332,1
1992,T30236333,1
1993,T30236334,0
1994,T30236335,0
1995,T30236336,1
1996,T30236337,1
1997,T30236338,0
1998,T30236339,0
1999,T30236340,1
2000,T30236341,1
2001,T30236342,0
2002,T30236343,1
2003,T30236344,0
2004,T30236345,0
2005,T30236346,1
2006,T30236347,1
2007,T30236348,1
2008,T30236349,1
2009,T30236350,1
2010,T30236351,1
2011,T30236352,1
2012,T30236353,0
2013,T30236354,1
2014,T30236355,1
2015,T30236356,1
2016,T30236357,1
2017,T30236358,1
2018,T30236359,0
2019,T30236360,1
2020,T30236361,1
2021,T30236362,1
2022,T30236363,1
2023,T30236364,1
2024,T30236365,1
2025,T30236366,1
2026,T30236367,1
2027,T30236368,0
2028,T30236369,1
2029,T30236370,1
2030,T30236371,1
2031,T30236372,1
2032,T30236373,1
2033,T30236374,0
2034,T30236375,1
2035,T30236376,1
2036,T30236377,1
2037,T30236378,1
2038,T30236379,1
2039,T30236380,0
2040,T30236381,0
2041,T30236382,0
2042,T30236383,0
2043,T30236384,0
2044,T30236385,0
2045,T30236386,0
2046,T30236387,1
2047,T30236388,1
2048,T30236389,0
2049,T30236390,0
2050,T30236391,1
2051,T30236392,0
2052,T30236393,1
2053,T30236394,1
2054,T30236395,1
2055,T30236396,1
2056,T30236397,0
2057,T30236398,1
2058,T30236399,0
2059,T30236400,1
2060,T30236401,0
2061,T30236402,1
2062,T30236403,1
2063,T30236404,1
2064,T30236405,1
2065,T30236406,1
2066,T30236407,1
2067,T30236408,0
2068,T30236409,1
2069,T30236410,1
2070,T30236411,1
2071,T30236412,1
2072,T30236413,1
2073,T30236414,1
2074,T30236415,1
2075,T30236416,0
2076,T30236417,0
2077,T30236418,1
2078,T30236419,1
2079,T30236420,1
2080,T30236421,1
2081,T30236422,1
2082,T30236423,1
2083,T30236424,1
2084,T30236425,1
2085,T30236426,1
2086,T30236427,1
2087,T30236428,1
2088,T30236429,1
2089,T30236430,0
2090,T30236431,0
2091,T30236432,1
2092,T30236433,1
2093,T30236434,1
2094,T30236435,1
2095,T30236436,1
2096,T30236437,1
2097,T30236438,0
2098,T30236439,1
2099,T30236440,1
2100,T30236441,1
2101,T30236442,1
2102,T30236443,1
2103,T30236444,1
2104,T30236445,0
2105,T30236446,1
2106,T30236447,1
2107,T30236448,0
2108,T30236449,1
2109,T30236450,1
2110,T30236451,0
2111,T30236452,1
2112,T30236453,1
2113,T30236454,0
2114,T30236455,1
2115,T30236456,1
2116,T30236457,1
2117,T30236458,1
2118,T30236459,1
2119,T30236460,1
2120,T30236461,1
2121,T30236462,1
2122,T30236463,1
2123,T30236464,0
2124,T30236465,1
2125,T30236466,0
2126,T30236467,1
2127,T30236468,1
2128,T30236469,1
2129,T30236470,0
2130,T30236471,1
2131,T30236472,0
2132,T30236473,0
2133,T30236474,1
2134,T30236475,1
2135,T30236476,1
2136,T30236477,0
2137,T30236478,1
2138,T30236479,1
2139,T30236480,1
2140,T30236481,0
2141,T30236482,1
2142,T30236483,1
2143,T30236484,1
2144,T30236485,1
2145,T30236486,0
2146,T30236487,1
2147,T30236488,1
2148,T30236489,1
2149,T30236490,0
2150,T30236491,0
2151,T30236492,1
2152,T30236493,1
2153,T30236494,0
2154,T30236495,1
2155,T30236496,0
2156,T30236497,0
2157,T30236498,0
2158,T30236499,1
2159,T30236500,1
2160,T30236501,1
2161,T30236502,1
2162,T30236503,0
2163,T30236504,1
2164,T30236505,1
2165,T30236506,1
2166,T30236507,1
2167,T30236508,1
2168,T30236509,0
2169,T30236510,1
2170,T30236511,1
2171,T30236512,1
2172,T30236513,1
2173,T30236514,1
2174,T30236515,1
2175,T30236516,1
2176,T30236517,1
2177,T30236518,1
2178,T30236519,1
2179,T30236520,0
2180,T30236521,0
2181,T30236522,1
2182,T30236523,1
2183,T30236524,1
2184,T30236525,0
2185,T30236526,1
2186,T30236527,1
2187,T30236528,1
2188,T30236529,0
2189,T30236530,0
2190,T30236531,1
2191,T30236532,1
2192,T30236533,0
2193,T30236534,0
2194,T30236535,1
2195,T30236536,1
2196,T30236537,0
2197,T30236538,0
2198,T30236539,1
2199,T30236540,1
2200,T30236541,1
2201,T30236542,0
2202,T30236543,1
2203,T30236544,0
2204,T30236545,1
2205,T30236546,1
2206,T30236547,0
2207,T30236548,1
2208,T30236549,0
2209,T30236550,1
2210,T30236551,0
2211,T30236552,0
2212,T30236553,0
2213,T30236554,0
2214,T30236555,1
2215,T30236556,0
2216,T30236557,1
2217,T30236558,0
2218,T30236559,1
2219,T30236560,0
2220,T30236561,1
2221,T30236562,1
2222,T30236563,1
2223,T30236564,1
2224,T30236565,1
2225,T30236566,0
2226,T30236567,1
2227,T30236568,1
2228,T30236569,1
2229,T30236570,1
2230,T30236571,1
2231,T30236572,0
2232,T30236573,1
2233,T30236574,1
2234,T30236575,0
2235,T30236576,1
2236,T30236577,0
2237,T30236578,1
2238,T30236579,0
2239,T30236580,0
2240,T30236581,1
2241,T30236582,1
2242,T30236583,1
2243,T30236584,1
2244,T30236585,1
2245,T30236586,1
2246,T30236587,1
2247,T30236588,1
2248,T30236589,0
2249,T30236590,1
2250,T30236591,0
2251,T30236592,1
2252,T30236593,0
2253,T30236594,1
2254,T30236595,0
2255,T30236596,1
2256,T30236597,1
2257,T30236598,1
2258,T30236599,1
2259,T30236600,1
2260,T30236601,0
2261,T30236602,1
2262,T30236603,1
2263,T30236604,1
2264,T30236605,1
2265,T30236606,1
2266,T30236607,1
2267,T30236608,0
2268,T30236609,1
2269,T30236610,1
2270,T30236611,1
2271,T30236612,0
2272,T30236613,1
2273,T30236614,0
2274,T30236615,1
2275,T30236616,0
2276,T30236617,1
2277,T30236618,1
2278,T30236619,1
2279,T30236620,1
2280,T30236621,1
2281,T30236622,1
2282,T30236623,1
2283,T30236624,0
2284,T30236625,1
2285,T30236626,1
2286,T30236627,0
2287,T30236628,1
2288,T30236629,1
2289,T30236630,1
2290,T30236631,1
2291,T30236632,0
2292,T30236633,0
2293,T30236634,1
2294,T30236635,1
2295,T30236636,1
2296,T30236637,0
2297,T30236638,0
2298,T30236639,1
2299,T30236640,0
2300,T30236641,1
2301,T30236642,1
2302,T30236643,0
2303,T30236644,0
2304,T30236645,1
2305,T30236646,1
2306,T30236647,1
2307,T30236648,1
2308,T30236649,1
2309,T30236650,0
2310,T30236651,1
2311,T30236652,1
2312,T30236653,0
2313,T30236654,1
2314,T30236655,0
2315,T30236656,1
2316,T30236657,0
2317,T30236658,1
2318,T30236659,0
2319,T30236660,1
2320,T30236661,1
2321,T30236662,1
2322,T30236663,1
2323,T30236664,0
2324,T30236665,1
2325,T30236666,0
2326,T30236667,1
2327,T30236668,0
2328,T30236669,1
2329,T30236670,1
2330,T30236671,1
2331,T30236672,1
2332,T30236673,0
2333,T30236674,1
2334,T30236675,0
2335,T30236676,0
2336,T30236677,0
2337,T30236678,0
2338,T30236679,0
2339,T30236680,1
2340,T30236681,1
2341,T30236682,0
2342,T30236683,1
2343,T30236684,1
2344,T30236685,0
2345,T30236686,1
2346,T30236687,1
2347,T30236688,0
2348,T30236689,1
2349,T30236690,0
2350,T30236691,0
2351,T30236692,1
2352,T30236693,1
2353,T30236694,1
2354,T30236695,1
2355,T30236696,1
2356,T30236697,1
2357,T30236698,0
2358,T30236699,0
2359,T30236700,1
2360,T30236701,1
2361,T30236702,0
2362,T30236703,1
2363,T30236704,0
2364,T30236705,1
2365,T30236706,1
2366,T30236707,0
2367,T30236708,1
2368,T30236709,1
2369,T30236710,0
2370,T30236711,1
2371,T30236712,1
2372,T30236713,0
2373,T30236714,1
2374,T30236715,0
2375,T30236716,1
2376,T30236717,1
2377,T30236718,1
2378,T30236719,1
2379,T30236720,0
2380,T30236721,1
2381,T30236722,0
2382,T30236723,1
2383,T30236724,1
2384,T30236725,1
2385,T30236726,1
2386,T30236727,1
2387,T30236728,1
2388,T30236729,1
2389,T30236730,1
2390,T30236731,1
2391,T30236732,1
2392,T30236733,1
2393,T30236734,0
2394,T30236735,1
2395,T30236736,0
2396,T30236737,1
2397,T30236738,0
2398,T30236739,1
2399,T30236740,1
2400,T30236741,1
2401,T30236742,0
2402,T30236743,1
2403,T30236744,1
2404,T30236745,0
2405,T30236746,0
2406,T30236747,1
2407,T30236748,0
2408,T30236749,1
2409,T30236750,1
2410,T30236751,1
2411,T30236752,1
2412,T30236753,1
2413,T30236754,1
2414,T30236755,1
2415,T30236756,1
2416,T30236757,0
2417,T30236758,1
2418,T30236759,1
2419,T30236760,1
2420,T30236761,1
2421,T30236762,1
2422,T30236763,1
2423,T30236764,1
2424,T30236765,1
2425,T30236766,1
2426,T30236767,1
2427,T30236768,1
2428,T30236769,0
2429,T30236770,1
2430,T30236771,0
2431,T30236772,0
2432,T30236773,1
2433,T30236774,1
2434,T30236775,1
2435,T30236776,1
2436,T30236777,1
2437,T30236778,1
2438,T30236779,1
2439,T30236780,1
2440,T30236781,1
2441,T30236782,1
2442,T30236783,1
2443,T30236784,1
2444,T30236785,1
2445,T30236786,1
2446,T30236787,1
2447,T30236788,1
2448,T30236789,0
2449,T30236790,1
2450,T30236791,0
2451,T30236792,0
2452,T30236793,1
2453,T30236794,1
2454,T30236795,1
2455,T30236796,1
2456,T30236797,1
2457,T30236798,0
2458,T30236799,1
2459,T30236800,1
2460,T30236801,1
2461,T30236802,1
2462,T30236803,1
2463,T30236804,0
2464,T30236805,1
2465,T30236806,1
2466,T30236807,1
2467,T30236808,1
2468,T30236809,0
2469,T30236810,0
2470,T30236811,1
2471,T30236812,1
2472,T30236813,0
2473,T30236814,1
2474,T30236815,1
2475,T30236816,0
2476,T30236817,1
2477,T30236818,1
2478,T30236819,1
2479,T30236820,1
2480,T30236821,1
2481,T30236822,0
2482,T30236823,1
2483,T30236824,1
2484,T30236825,0
2485,T30236826,1
2486,T30236827,0
2487,T30236828,1
2488,T30236829,1
2489,T30236830,0
2490,T30236831,1
2491,T30236832,1
2492,T30236833,1
2493,T30236834,1
2494,T30236835,1
2495,T30236836,1
2496,T30236837,1
2497,T30236838,1
2498,T30236839,1
2499,T30236840,1
2500,T30236841,1
2501,T30236842,1
2502,T30236843,0
2503,T30236844,0
2504,T30236845,1
2505,T30236846,1
2506,T30236847,1
2507,T30236848,1
2508,T30236849,0
2509,T30236850,1
2510,T30236851,1
2511,T30236852,0
2512,T30236853,1
2513,T30236854,0
2514,T30236855,1
2515,T30236856,1
2516,T30236857,1
2517,T30236858,1
2518,T30236859,1
2519,T30236860,1
2520,T30236861,1
2521,T30236862,1
2522,T30236863,1
2523,T30236864,1
2524,T30236865,1
2525,T30236866,1
2526,T30236867,1
2527,T30236868,1
2528,T30236869,1
2529,T30236870,1
2530,T30236871,1
2531,T30236872,1
2532,T30236873,0
2533,T30236874,0
2534,T30236875,1
2535,T30236876,1
2536,T30236877,0
2537,T30236878,0
2538,T30236879,1
2539,T30236880,1
2540,T30236881,1
2541,T30236882,1
2542,T30236883,1
2543,T30236884,1
2544,T30236885,1
2545,T30236886,0
2546,T30236887,0
2547,T30236888,1
2548,T30236889,1
2549,T30236890,1
2550,T30236891,1
2551,T30236892,1
2552,T30236893,1
2553,T30236894,1
2554,T30236895,0
2555,T30236896,1
2556,T30236897,1
2557,T30236898,0
2558,T30236899,0
2559,T30236900,1
2560,T30236901,1
2561,T30236902,0
2562,T30236903,1
2563,T30236904,0
2564,T30236905,0
2565,T30236906,1
2566,T30236907,1
2567,T30236908,1
2568,T30236909,0
2569,T30236910,1
2570,T30236911,1
2571,T30236912,1
2572,T30236913,1
2573,T30236914,0
2574,T30236915,1
2575,T30236916,1
2576,T30236917,1
2577,T30236918,1
2578,T30236919,0
2579,T30236920,1
2580,T30236921,1
2581,T30236922,1
2582,T30236923,1
2583,T30236924,1
2584,T30236925,1
2585,T30236926,0
2586,T30236927,0
2587,T30236928,1
2588,T30236929,1
2589,T30236930,1
2590,T30236931,1
2591,T30236932,1
2592,T30236933,1
2593,T30236934,1
2594,T30236935,1
2595,T30236936,0
2596,T30236937,0
2597,T30236938,1
2598,T30236939,1
2599,T30236940,1
2600,T30236941,0
2601,T30236942,1
2602,T30236943,0
2603,T30236944,1
2604,T30236945,0
2605,T30236946,0
2606,T30236947,1
2607,T30236948,0
2608,T30236949,1
2609,T30236950,1
2610,T30236951,1
2611,T30236952,1
2612,T30236953,0
2613,T30236954,1
2614,T30236955,1
2615,T30236956,1
2616,T30236957,1
2617,T30236958,1
2618,T30236959,1
2619,T30236960,1
2620,T30236961,1
2621,T30236962,1
2622,T30236963,1
2623,T30236964,1
2624,T30236965,0
2625,T30236966,1
2626,T30236967,0
2627,T30236968,1
2628,T30236969,1
2629,T30236970,0
2630,T30236971,1
2631,T30236972,0
2632,T30236973,1
2633,T30236974,1
2634,T30236975,1
2635,T30236976,1
2636,T30236977,0
2637,T30236978,0
2638,T30236979,0
2639,T30236980,1
2640,T30236981,1
2641,T30236982,1
2642,T30236983,0
2643,T30236984,1
2644,T30236985,1
2645,T30236986,1
2646,T30236987,1
2647,T30236988,1
2648,T30236989,1
2649,T30236990,1
2650,T30236991,1
2651,T30236992,1
2652,T30236993,1
2653,T30236994,1
2654,T30236995,0
2655,T30236996,0
2656,T30236997,0
2657,T30236998,1
2658,T30236999,1
2659,T30237000,1
2660,T30237001,0
2661,T30237002,1
2662,T30237003,1
2663,T30237004,1
2664,T30237005,1
2665,T30237006,1
2666,T30237007,1
2667,T30237008,1
2668,T30237009,1
2669,T30237010,1
2670,T30237011,1
2671,T30237012,1
2672,T30237013,0
2673,T30237014,1
2674,T30237015,1
2675,T30237016,1
2676,T30237017,1
2677,T30237018,1
2678,T30237019,1
2679,T30237020,0
2680,T30237021,1
2681,T30237022,1
2682,T30237023,1
2683,T30237024,0
2684,T30237025,1
2685,T30237026,1
2686,T30237027,1
2687,T30237028,0
2688,T30237029,1
2689,T30237030,1
2690,T30237031,1
2691,T30237032,1
2692,T30237033,1
2693,T30237034,1
2694,T30237035,1
2695,T30237036,1
2696,T30237037,1
2697,T30237038,0
2698,T30237039,1
2699,T30237040,1
2700,T30237041,0
2701,T30237042,1
2702,T30237043,1
2703,T30237044,0
2704,T30237045,0
2705,T30237046,1
2706,T30237047,1
2707,T30237048,1
2708,T30237049,1
2709,T30237050,1
2710,T30237051,1
2711,T30237052,1
